from_key,to_uri,label
researchgraph.org/ands/248242,researchgraph.org/ands/248256,knownAs
researchgraph.org/ands/248241,researchgraph.org/ands/248259,knownAs
researchgraph.org/ands/248245,researchgraph.org/ands/248260,knownAs
researchgraph.org/ands/248246,researchgraph.org/ands/248261,knownAs
researchgraph.org/ands/248248,researchgraph.org/ands/248254,knownAs
researchgraph.org/ands/248249,researchgraph.org/ands/248255,knownAs
researchgraph.org/ands/248247,researchgraph.org/ands/248262,knownAs
researchgraph.org/ands/248244,researchgraph.org/ands/248263,knownAs
researchgraph.org/ands/927416,researchgraph.org/ands/259605,knownAs
researchgraph.org/ands/259595,researchgraph.org/ands/925088,knownAs
researchgraph.org/ands/259592,researchgraph.org/ands/926231,knownAs
researchgraph.org/ands/357424,researchgraph.org/ands/249195,knownAs
researchgraph.org/ands/248971,researchgraph.org/ands/248965,knownAs
researchgraph.org/ands/248972,researchgraph.org/ands/248966,knownAs
researchgraph.org/ands/248970,researchgraph.org/ands/248967,knownAs
researchgraph.org/ands/925796,researchgraph.org/ands/259610,knownAs
researchgraph.org/ands/259607,researchgraph.org/ands/927497,knownAs
researchgraph.org/ands/259588,researchgraph.org/ands/927542,knownAs
researchgraph.org/ands/925739,researchgraph.org/ands/259606,knownAs
researchgraph.org/ands/259597,researchgraph.org/ands/925289,knownAs
researchgraph.org/ands/926492,researchgraph.org/ands/259593,knownAs
researchgraph.org/ands/341173,researchgraph.org/ands/927419,knownAs
researchgraph.org/ands/259601,researchgraph.org/ands/927485,knownAs
researchgraph.org/ands/259594,researchgraph.org/ands/927413,knownAs
researchgraph.org/ands/259589,researchgraph.org/ands/927482,knownAs
researchgraph.org/ands/259612,researchgraph.org/ands/927461,knownAs
researchgraph.org/ands/926174,researchgraph.org/ands/259598,knownAs
researchgraph.org/ands/259599,researchgraph.org/ands/927443,knownAs
researchgraph.org/ands/259603,researchgraph.org/ands/927449,knownAs
researchgraph.org/ands/341180,researchgraph.org/ands/927533,knownAs
researchgraph.org/ands/259609,researchgraph.org/ands/927431,knownAs
researchgraph.org/ands/259602,researchgraph.org/ands/927434,knownAs
researchgraph.org/ands/259604,researchgraph.org/ands/927491,knownAs
researchgraph.org/ands/357509,researchgraph.org/ands/259616,knownAs
researchgraph.org/ands/340432,researchgraph.org/ands/994645,knownAs
researchgraph.org/ands/340435,researchgraph.org/ands/994648,knownAs
researchgraph.org/ands/340440,researchgraph.org/ands/994651,knownAs
researchgraph.org/ands/341519,researchgraph.org/ands/927545,knownAs
researchgraph.org/ands/341182,researchgraph.org/ands/927521,knownAs
researchgraph.org/ands/619269,researchgraph.org/ands/619268,knownAs
researchgraph.org/ands/357541,researchgraph.org/ands/376059,knownAs
researchgraph.org/ands/357439,researchgraph.org/ands/376060,knownAs
researchgraph.org/ands/259138,researchgraph.org/ands/259619,knownAs
researchgraph.org/ands/259141,researchgraph.org/ands/259620,knownAs
researchgraph.org/ands/259139,researchgraph.org/ands/259621,knownAs
researchgraph.org/ands/259136,researchgraph.org/ands/259622,knownAs
researchgraph.org/ands/259142,researchgraph.org/ands/259623,knownAs
researchgraph.org/ands/259140,researchgraph.org/ands/259618,knownAs
researchgraph.org/ands/341520,researchgraph.org/ands/926171,knownAs
researchgraph.org/ands/340436,researchgraph.org/ands/994654,knownAs
researchgraph.org/ands/340438,researchgraph.org/ands/994657,knownAs
researchgraph.org/ands/347977,researchgraph.org/ands/341521,knownAs
researchgraph.org/ands/347977,researchgraph.org/ands/1307335,knownAs
researchgraph.org/ands/340434,researchgraph.org/ands/994660,knownAs
researchgraph.org/ands/340433,researchgraph.org/ands/994663,knownAs
researchgraph.org/ands/340439,researchgraph.org/ands/994666,knownAs
researchgraph.org/ands/340431,researchgraph.org/ands/994669,knownAs
researchgraph.org/ands/561254,researchgraph.org/ands/561253,knownAs
researchgraph.org/ands/341164,researchgraph.org/ands/994672,knownAs
researchgraph.org/ands/350865,researchgraph.org/ands/348191,knownAs
researchgraph.org/ands/994675,researchgraph.org/ands/260233,knownAs
researchgraph.org/ands/349921,researchgraph.org/ands/376062,knownAs
researchgraph.org/ands/994678,researchgraph.org/ands/448037,knownAs
researchgraph.org/ands/994681,researchgraph.org/ands/447631,knownAs
researchgraph.org/ands/994681,researchgraph.org/ands/447641,knownAs
researchgraph.org/ands/994681,researchgraph.org/ands/447648,knownAs
researchgraph.org/ands/994684,researchgraph.org/ands/447707,knownAs
researchgraph.org/ands/994684,researchgraph.org/ands/447709,knownAs
researchgraph.org/ands/994684,researchgraph.org/ands/447712,knownAs
researchgraph.org/ands/994687,researchgraph.org/ands/447732,knownAs
researchgraph.org/ands/994687,researchgraph.org/ands/447734,knownAs
researchgraph.org/ands/994687,researchgraph.org/ands/447880,knownAs
researchgraph.org/ands/994687,researchgraph.org/ands/447882,knownAs
researchgraph.org/ands/994687,researchgraph.org/ands/448109,knownAs
researchgraph.org/ands/994690,researchgraph.org/ands/447760,knownAs
researchgraph.org/ands/994693,researchgraph.org/ands/447772,knownAs
researchgraph.org/ands/994693,researchgraph.org/ands/447959,knownAs
researchgraph.org/ands/994696,researchgraph.org/ands/447806,knownAs
researchgraph.org/ands/994696,researchgraph.org/ands/447827,knownAs
researchgraph.org/ands/994696,researchgraph.org/ands/447894,knownAs
researchgraph.org/ands/994696,researchgraph.org/ands/447927,knownAs
researchgraph.org/ands/994696,researchgraph.org/ands/448079,knownAs
researchgraph.org/ands/994699,researchgraph.org/ands/447808,knownAs
researchgraph.org/ands/994702,researchgraph.org/ands/447823,knownAs
researchgraph.org/ands/994702,researchgraph.org/ands/447854,knownAs
researchgraph.org/ands/994702,researchgraph.org/ands/447856,knownAs
researchgraph.org/ands/653418,researchgraph.org/ands/653419,knownAs
researchgraph.org/ands/653418,researchgraph.org/ands/447835,knownAs
researchgraph.org/ands/653418,researchgraph.org/ands/447951,knownAs
researchgraph.org/ands/994705,researchgraph.org/ands/447837,knownAs
researchgraph.org/ands/994708,researchgraph.org/ands/447871,knownAs
researchgraph.org/ands/994711,researchgraph.org/ands/447884,knownAs
researchgraph.org/ands/994711,researchgraph.org/ands/447947,knownAs
researchgraph.org/ands/994714,researchgraph.org/ands/447921,knownAs
researchgraph.org/ands/994717,researchgraph.org/ands/447925,knownAs
researchgraph.org/ands/994717,researchgraph.org/ands/447929,knownAs
researchgraph.org/ands/994720,researchgraph.org/ands/447939,knownAs
researchgraph.org/ands/994723,researchgraph.org/ands/447949,knownAs
researchgraph.org/ands/994726,researchgraph.org/ands/447957,knownAs
researchgraph.org/ands/994729,researchgraph.org/ands/448007,knownAs
researchgraph.org/ands/994732,researchgraph.org/ands/448021,knownAs
researchgraph.org/ands/994735,researchgraph.org/ands/448057,knownAs
researchgraph.org/ands/994738,researchgraph.org/ands/448081,knownAs
researchgraph.org/ands/994741,researchgraph.org/ands/448103,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447667,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447669,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447697,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447703,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447718,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447720,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447779,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/447800,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/448016,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/448032,knownAs
researchgraph.org/ands/994744,researchgraph.org/ands/448115,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447637,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447644,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447659,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447714,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447802,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/447935,knownAs
researchgraph.org/ands/994747,researchgraph.org/ands/448117,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447657,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447680,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447695,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447737,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447739,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/447762,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/448049,knownAs
researchgraph.org/ands/994750,researchgraph.org/ands/448072,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447678,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447689,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447705,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447726,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447728,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447741,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447750,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447753,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/447900,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/448070,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/448074,knownAs
researchgraph.org/ands/994753,researchgraph.org/ands/448077,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447646,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447665,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447676,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447758,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447865,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447896,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447902,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447913,knownAs
researchgraph.org/ands/994756,researchgraph.org/ands/447917,knownAs
researchgraph.org/ands/994759,researchgraph.org/ands/447723,knownAs
researchgraph.org/ands/994759,researchgraph.org/ands/448063,knownAs
researchgraph.org/ands/994759,researchgraph.org/ands/448099,knownAs
researchgraph.org/ands/994762,researchgraph.org/ands/447874,knownAs
researchgraph.org/ands/994762,researchgraph.org/ands/447943,knownAs
researchgraph.org/ands/994762,researchgraph.org/ands/447945,knownAs
researchgraph.org/ands/994762,researchgraph.org/ands/448061,knownAs
researchgraph.org/ands/994762,researchgraph.org/ands/448126,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447628,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447633,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447635,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447661,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447672,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447744,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/447869,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/448040,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/448042,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/448044,knownAs
researchgraph.org/ands/994765,researchgraph.org/ands/448105,knownAs
researchgraph.org/ands/994768,researchgraph.org/ands/447892,knownAs
researchgraph.org/ands/994768,researchgraph.org/ands/447923,knownAs
researchgraph.org/ands/994768,researchgraph.org/ands/448052,knownAs
researchgraph.org/ands/994771,researchgraph.org/ands/447693,knownAs
researchgraph.org/ands/994771,researchgraph.org/ands/447890,knownAs
researchgraph.org/ands/994774,researchgraph.org/ands/447682,knownAs
researchgraph.org/ands/994774,researchgraph.org/ands/447685,knownAs
researchgraph.org/ands/994777,researchgraph.org/ands/447716,knownAs
researchgraph.org/ands/994777,researchgraph.org/ands/447764,knownAs
researchgraph.org/ands/994777,researchgraph.org/ands/447941,knownAs
researchgraph.org/ands/994780,researchgraph.org/ands/447730,knownAs
researchgraph.org/ands/994780,researchgraph.org/ands/447788,knownAs
researchgraph.org/ands/994780,researchgraph.org/ands/448054,knownAs
researchgraph.org/ands/994783,researchgraph.org/ands/447810,knownAs
researchgraph.org/ands/994783,researchgraph.org/ands/447812,knownAs
researchgraph.org/ands/994783,researchgraph.org/ands/447814,knownAs
researchgraph.org/ands/994783,researchgraph.org/ands/447825,knownAs
researchgraph.org/ands/994786,researchgraph.org/ands/447876,knownAs
researchgraph.org/ands/994786,researchgraph.org/ands/447898,knownAs
researchgraph.org/ands/994786,researchgraph.org/ands/447937,knownAs
researchgraph.org/ands/994789,researchgraph.org/ands/447774,knownAs
researchgraph.org/ands/994789,researchgraph.org/ands/447792,knownAs
researchgraph.org/ands/994792,researchgraph.org/ands/448026,knownAs
researchgraph.org/ands/994795,researchgraph.org/ands/447770,knownAs
researchgraph.org/ands/994795,researchgraph.org/ands/447818,knownAs
researchgraph.org/ands/994795,researchgraph.org/ands/447852,knownAs
researchgraph.org/ands/994795,researchgraph.org/ands/447878,knownAs
researchgraph.org/ands/994795,researchgraph.org/ands/448009,knownAs
researchgraph.org/ands/994798,researchgraph.org/ands/448092,knownAs
researchgraph.org/ands/994798,researchgraph.org/ands/448095,knownAs
researchgraph.org/ands/994801,researchgraph.org/ands/448097,knownAs
researchgraph.org/ands/994801,researchgraph.org/ands/448101,knownAs
researchgraph.org/ands/994801,researchgraph.org/ands/448107,knownAs
researchgraph.org/ands/994804,researchgraph.org/ands/447798,knownAs
researchgraph.org/ands/994804,researchgraph.org/ands/448014,knownAs
researchgraph.org/ands/994807,researchgraph.org/ands/447796,knownAs
researchgraph.org/ands/994810,researchgraph.org/ands/447783,knownAs
researchgraph.org/ands/994813,researchgraph.org/ands/447756,knownAs
researchgraph.org/ands/994813,researchgraph.org/ands/448047,knownAs
researchgraph.org/ands/994816,researchgraph.org/ands/447953,knownAs
researchgraph.org/ands/994819,researchgraph.org/ands/447846,knownAs
researchgraph.org/ands/994822,researchgraph.org/ands/447794,knownAs
researchgraph.org/ands/994825,researchgraph.org/ands/447848,knownAs
researchgraph.org/ands/994828,researchgraph.org/ands/447862,knownAs
researchgraph.org/ands/994831,researchgraph.org/ands/447804,knownAs
researchgraph.org/ands/994834,researchgraph.org/ands/447860,knownAs
researchgraph.org/ands/994837,researchgraph.org/ands/447967,knownAs
researchgraph.org/ands/994840,researchgraph.org/ands/447639,knownAs
researchgraph.org/ands/994843,researchgraph.org/ands/447850,knownAs
researchgraph.org/ands/994846,researchgraph.org/ands/447840,knownAs
researchgraph.org/ands/994846,researchgraph.org/ands/447919,knownAs
researchgraph.org/ands/994849,researchgraph.org/ands/448034,knownAs
researchgraph.org/ands/994852,researchgraph.org/ands/448087,knownAs
researchgraph.org/ands/994855,researchgraph.org/ands/447998,knownAs
researchgraph.org/ands/994858,researchgraph.org/ands/448024,knownAs
researchgraph.org/ands/994861,researchgraph.org/ands/448000,knownAs
researchgraph.org/ands/994864,researchgraph.org/ands/447996,knownAs
researchgraph.org/ands/994867,researchgraph.org/ands/447829,knownAs
researchgraph.org/ands/994870,researchgraph.org/ands/447687,knownAs
researchgraph.org/ands/994873,researchgraph.org/ands/447842,knownAs
researchgraph.org/ands/994876,researchgraph.org/ands/447833,knownAs
researchgraph.org/ands/994879,researchgraph.org/ands/447821,knownAs
researchgraph.org/ands/994882,researchgraph.org/ands/447858,knownAs
researchgraph.org/ands/994885,researchgraph.org/ands/447906,knownAs
researchgraph.org/ands/994888,researchgraph.org/ands/447888,knownAs
researchgraph.org/ands/994891,researchgraph.org/ands/447904,knownAs
researchgraph.org/ands/994894,researchgraph.org/ands/447886,knownAs
researchgraph.org/ands/994897,researchgraph.org/ands/447908,knownAs
researchgraph.org/ands/994900,researchgraph.org/ands/447867,knownAs
researchgraph.org/ands/376052,researchgraph.org/ands/376063,knownAs
researchgraph.org/ands/376054,researchgraph.org/ands/376064,knownAs
researchgraph.org/ands/376053,researchgraph.org/ands/376065,knownAs
researchgraph.org/ands/395002,researchgraph.org/ands/400331,knownAs
researchgraph.org/ands/357461,researchgraph.org/ands/406532,knownAs
